EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-04-2018
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FALUN, SWEDEN (STAID: 2)
Blended and updated with sources:8 39422 39444 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
     2, 39422,18600610,    3,    0
     2, 39422,18600611,   76,    0
     2, 39422,18600612,   24,    0
     2, 39422,18600613,    0,    0
     2, 39422,18600614,    0,    0
     2, 39422,18600615,   15,    0
     2, 39422,18600616,  161,    0
     2, 39422,18600617,    0,    0
     2, 39422,18600618,   10,    0
     2, 39422,18600619,    0,    0
     2, 39422,18600620,   31,    0
     2, 39422,18600621,   71,    0
     2, 39422,18600622,   19,    0
     2, 39422,18600623,    0,    0
     2, 39422,18600624,    0,    0
     2, 39422,18600625,    0,    0
     2, 39422,18600626,   15,    0
     2, 39422,18600627,    0,    0
     2, 39422,18600628,    0,    0
     2, 39422,18600629,    0,    0
     2, 39422,18600630,  129,    0
     2, 39422,18600701,    0,    0
     2, 39422,18600702,    0,    0
     2, 39422,18600703,  110,    0
     2, 39422,18600704,  174,    0
     2, 39422,18600705,   14,    0
     2, 39422,18600706,   59,    0
     2, 39422,18600707,   10,    0
     2, 39422,18600708,    0,    0
     2, 39422,18600709,    0,    0
     2, 39422,18600710,    0,    0
     2, 39422,18600711,    0,    0
     2, 39422,18600712,    0,    0
     2, 39422,18600713,    0,    0
     2, 39422,18600714,    0,    0
     2, 39422,18600715,    0,    0
     2, 39422,18600716,    0,    0
     2, 39422,18600717,    0,    0
     2, 39422,18600718,    0,    0
     2, 39422,18600719,    0,    0
     2, 39422,18600720,   18,    0
     2, 39422,18600721,    0,    0
     2, 39422,18600722,    0,    0
     2, 39422,18600723,    6,    0
     2, 39422,18600724,   16,    0
     2, 39422,18600725,    0,    0
     2, 39422,18600726,    0,    0
     2, 39422,18600727,    0,    0
     2, 39422,18600728,    0,    0
     2, 39422,18600729,    0,    0
     2, 39422,18600730,    0,    0
     2, 39422,18600731,    0,    0
     2, 39422,18600801,   12,    0
     2, 39422,18600802,    3,    0
     2, 39422,18600803,    0,    0
     2, 39422,18600804,   30,    0
     2, 39422,18600805,  102,    0
     2, 39422,18600806,    4,    0
     2, 39422,18600807,   33,    0
     2, 39422,18600808,    0,    0
     2, 39422,18600809,    0,    0
     2, 39422,18600810,   69,    0
     2, 39422,18600811,    0,    0
     2, 39422,18600812,   24,    0
     2, 39422,18600813,    1,    0
     2, 39422,18600814,  111,    0
     2, 39422,18600815,    6,    0
     2, 39422,18600816,    0,    0
     2, 39422,18600817,    0,    0
     2, 39422,18600818,   59,    0
     2, 39422,18600819,    3,    0
     2, 39422,18600820,   28,    0
     2, 39422,18600821,    0,    0
     2, 39422,18600822,    0,    0
     2, 39422,18600823,    0,    0
     2, 39422,18600824,   35,    0
     2, 39422,18600825,   70,    0
     2, 39422,18600826,   80,    0
     2, 39422,18600827,   29,    0
     2, 39422,18600828,    9,    0
     2, 39422,18600829,    0,    0
     2, 39422,18600830,   96,    0
     2, 39422,18600831,  146,    0
     2, 39422,18600901,    9,    0
     2, 39422,18600902,    0,    0
     2, 39422,18600903,    0,    0
     2, 39422,18600904,    0,    0
     2, 39422,18600905,    0,    0
     2, 39422,18600906,    0,    0
     2, 39422,18600907,    0,    0
     2, 39422,18600908,    0,    0
     2, 39422,18600909,    0,    0
     2, 39422,18600910,    4,    0
     2, 39422,18600911,    0,    0
     2, 39422,18600912,    0,    0
     2, 39422,18600913,    0,    0
     2, 39422,18600914,    0,    0
     2, 39422,18600915,    0,    0
     2, 39422,18600916,    0,    0
     2, 39422,18600917,    0,    0
     2, 39422,18600918,   73,    0
     2, 39422,18600919,  284,    0
     2, 39422,18600920,   16,    0
     2, 39422,18600921,    0,    0
     2, 39422,18600922,   73,    0
     2, 39422,18600923,  108,    0
     2, 39422,18600924,    0,    0
     2, 39422,18600925,    8,    0
     2, 39422,18600926,    0,    0
     2, 39422,18600927,    0,    0
     2, 39422,18600928,   80,    0
     2, 39422,18600929,    0,    0
     2, 39422,18600930,    0,    0
     2, 39422,18601001,    0,    0
     2, 39422,18601002,    0,    0
     2, 39422,18601003,   12,    0
     2, 39422,18601004,  143,    0
     2, 39422,18601005,    0,    0
     2, 39422,18601006,    0,    0
     2, 39422,18601007,  122,    0
     2, 39422,18601008,    0,    0
     2, 39422,18601009,    0,    0
     2, 39422,18601010,    0,    0
     2, 39422,18601011,    0,    0
     2, 39422,18601012,    0,    0
     2, 39422,18601013,    0,    0
     2, 39422,18601014,   12,    0
     2, 39422,18601015,    0,    0
     2, 39422,18601016,   57,    0
     2, 39422,18601017,   25,    0
     2, 39422,18601018,    0,    0
     2, 39422,18601019,   12,    0
     2, 39422,18601020,    0,    0
     2, 39422,18601021,    0,    0
     2, 39422,18601022,    0,    0
     2, 39422,18601023,    0,    0
     2, 39422,18601024,  247,    0
     2, 39422,18601025,    0,    0
     2, 39422,18601026,    2,    0
     2, 39422,18601027,    8,    0
     2, 39422,18601028,    0,    0
     2, 39422,18601029,    6,    0
     2, 39422,18601030,  169,    0
     2, 39422,18601031,   12,    0
     2, 39422,18601101,   39,    0
     2, 39422,18601102,    0,    0
     2, 39422,18601103,    6,    0
     2, 39422,18601104,    2,    0
     2, 39422,18601105,    0,    0
     2, 39422,18601106,    0,    0
     2, 39422,18601107,    0,    0
     2, 39422,18601108,    0,    0
     2, 39422,18601109,    0,    0
     2, 39422,18601110,    0,    0
     2, 39422,18601111,    0,    0
     2, 39422,18601112,    0,    0
     2, 39422,18601113,    0,    0
     2, 39422,18601114,    0,    0
     2, 39422,18601115,   36,    0
     2, 39422,18601116,   62,    0
     2, 39422,18601117,    3,    0
     2, 39422,18601118,    0,    0
     2, 39422,18601119,  128,    0
     2, 39422,18601120,    0,    0
     2, 39422,18601121,    0,    0
     2, 39422,18601122,    0,    0
     2, 39422,18601123,    0,    0
     2, 39422,18601124,   19,    0
     2, 39422,18601125,    0,    0
     2, 39422,18601126,    0,    0
     2, 39422,18601127,    0,    0
     2, 39422,18601128,    4,    0
     2, 39422,18601129,    0,    0
     2, 39422,18601130,    1,    0
     2, 39422,18601201,    0,    0
     2, 39422,18601202,    0,    0
     2, 39422,18601203,    1,    0
     2, 39422,18601204,    0,    0
     2, 39422,18601205,    0,    0
     2, 39422,18601206,    0,    0
     2, 39422,18601207,    6,    0
     2, 39422,18601208,    0,    0
     2, 39422,18601209,    0,    0
     2, 39422,18601210,  189,    0
     2, 39422,18601211,    0,    0
     2, 39422,18601212,    0,    0
     2, 39422,18601213,    0,    0
     2, 39422,18601214,    0,    0
     2, 39422,18601215,   13,    0
     2, 39422,18601216,    0,    0
     2, 39422,18601217,    0,    0
     2, 39422,18601218,    0,    0
     2, 39422,18601219,   59,    0
     2, 39422,18601220,   13,    0
     2, 39422,18601221,    0,    0
     2, 39422,18601222,    0,    0
     2, 39422,18601223,    0,    0
     2, 39422,18601224,   89,    0
     2, 39422,18601225,    3,    0
     2, 39422,18601226,    0,    0
     2, 39422,18601227,    0,    0
     2, 39422,18601228,    9,    0
     2, 39422,18601229,    0,    0
     2, 39422,18601230,    0,    0
     2, 39422,18601231,    0,    0
     2, 39422,18610101,    0,    0
     2, 39422,18610102,    5,    0
     2, 39422,18610103,    0,    0
     2, 39422,18610104,    4,    0
     2, 39422,18610105,    0,    0
     2, 39422,18610106,   15,    0
     2, 39422,18610107,   74,    0
     2, 39422,18610108,   34,    0
     2, 39422,18610109,    0,    0
     2, 39422,18610110,    0,    0
     2, 39422,18610111,    0,    0
     2, 39422,18610112,    0,    0
     2, 39422,18610113,    0,    0
     2, 39422,18610114,   26,    0
     2, 39422,18610115,    0,    0
     2, 39422,18610116,    0,    0
     2, 39422,18610117,    0,    0
     2, 39422,18610118,    0,    0
     2, 39422,18610119,    0,    0
     2, 39422,18610120,    0,    0
     2, 39422,18610121,    0,    0
     2, 39422,18610122,   30,    0
     2, 39422,18610123,    0,    0
     2, 39422,18610124,    0,    0
     2, 39422,18610125,    0,    0
     2, 39422,18610126,   26,    0
     2, 39422,18610127,   23,    0
     2, 39422,18610128,    0,    0
     2, 39422,18610129,    0,    0
     2, 39422,18610130,   15,    0
     2, 39422,18610131,    0,    0
     2, 39422,18610201,    0,    0
     2, 39422,18610202,    0,    0
     2, 39422,18610203,    6,    0
     2, 39422,18610204,    0,    0
     2, 39422,18610205,    0,    0
     2, 39422,18610206,   15,    0
     2, 39422,18610207,    0,    0
     2, 39422,18610208,    0,    0
     2, 39422,18610209,    0,    0
     2, 39422,18610210,    0,    0
     2, 39422,18610211,    0,    0
     2, 39422,18610212,    0,    0
     2, 39422,18610213,   92,    0
     2, 39422,18610214,   10,    0
     2, 39422,18610215,    0,    0
     2, 39422,18610216,    0,    0
     2, 39422,18610217,   58,    0
     2, 39422,18610218,    0,    0
     2, 39422,18610219,    0,    0
     2, 39422,18610220,   24,    0
     2, 39422,18610221,    0,    0
     2, 39422,18610222,    0,    0
     2, 39422,18610223,   70,    0
     2, 39422,18610224,    0,    0
     2, 39422,18610225,    0,    0
     2, 39422,18610226,    0,    0
     2, 39422,18610227,    0,    0
     2, 39422,18610228,    0,    0
     2, 39422,18610301,    0,    0
     2, 39422,18610302,    0,    0
     2, 39422,18610303,   35,    0
     2, 39422,18610304,    0,    0
     2, 39422,18610305,    0,    0
     2, 39422,18610306,    3,    0
     2, 39422,18610307,    0,    0
     2, 39422,18610308,   25,    0
     2, 39422,18610309,    0,    0
     2, 39422,18610310,    0,    0
     2, 39422,18610311,   42,    0
     2, 39422,18610312,    0,    0
     2, 39422,18610313,    0,    0
     2, 39422,18610314,    0,    0
     2, 39422,18610315,    0,    0
     2, 39422,18610316,   63,    0
     2, 39422,18610317,   59,    0
     2, 39422,18610318,    0,    0
     2, 39422,18610319,   25,    0
     2, 39422,18610320,    0,    0
     2, 39422,18610321,    0,    0
     2, 39422,18610322,   70,    0
     2, 39422,18610323,    0,    0
     2, 39422,18610324,    5,    0
     2, 39422,18610325,    0,    0
     2, 39422,18610326,    0,    0
     2, 39422,18610327,    0,    0
     2, 39422,18610328,    0,    0
     2, 39422,18610329,    0,    0
     2, 39422,18610330,    0,    0
     2, 39422,18610331,    0,    0
     2, 39422,18610401,    0,    0
     2, 39422,18610402,    0,    0
     2, 39422,18610403,    0,    0
     2, 39422,18610404,    0,    0
     2, 39422,18610405,    0,    0
     2, 39422,18610406,    0,    0
     2, 39422,18610407,    0,    0
     2, 39422,18610408,    0,    0
     2, 39422,18610409,    0,    0
     2, 39422,18610410,    2,    0
     2, 39422,18610411,    0,    0
     2, 39422,18610412,    0,    0
     2, 39422,18610413,    0,    0
     2, 39422,18610414,    0,    0
     2, 39422,18610415,    0,    0
     2, 39422,18610416,    0,    0
     2, 39422,18610417,    0,    0
     2, 39422,18610418,    0,    0
     2, 39422,18610419,    0,    0
     2, 39422,18610420,    0,    0
     2, 39422,18610421,   39,    0
     2, 39422,18610422,    0,    0
     2, 39422,18610423,    0,    0
     2, 39422,18610424,   30,    0
     2, 39422,18610425,   45,    0
     2, 39422,18610426,    0,    0
     2, 39422,18610427,    0,    0
     2, 39422,18610428,    0,    0
     2, 39422,18610429,    0,    0
     2, 39422,18610430,    0,    0
     2, 39422,18610501,   15,    0
     2, 39422,18610502,   59,    0
     2, 39422,18610503,    0,    0
     2, 39422,18610504,    0,    0
     2, 39422,18610505,    0,    0
     2, 39422,18610506,    0,    0
     2, 39422,18610507,    0,    0
     2, 39422,18610508,  119,    0
     2, 39422,18610509,    0,    0
     2, 39422,18610510,    0,    0
     2, 39422,18610511,    0,    0
     2, 39422,18610512,    0,    0
     2, 39422,18610513,    0,    0
     2, 39422,18610514,  220,    0
     2, 39422,18610515,    0,    0
     2, 39422,18610516,   39,    0
     2, 39422,18610517,    0,    0
     2, 39422,18610518,    0,    0
     2, 39422,18610519,    0,    0
     2, 39422,18610520,   18,    0
     2, 39422,18610521,    0,    0
     2, 39422,18610522,    0,    0
     2, 39422,18610523,   26,    0
     2, 39422,18610524,   30,    0
     2, 39422,18610525,    0,    0
     2, 39422,18610526,   40,    0
     2, 39422,18610527,    0,    0
     2, 39422,18610528,    0,    0
     2, 39422,18610529,    0,    0
     2, 39422,18610530,    0,    0
     2, 39422,18610531,    0,    0
     2, 39422,18610601,    0,    0
     2, 39422,18610602,    0,    0
     2, 39422,18610603,    3,    0
     2, 39422,18610604,    0,    0
     2, 39422,18610605,    0,    0
     2, 39422,18610606,    0,    0
     2, 39422,18610607,    7,    0
     2, 39422,18610608,    0,    0
     2, 39422,18610609,    0,    0
     2, 39422,18610610,    0,    0
     2, 39422,18610611,    0,    0
     2, 39422,18610612,    0,    0
     2, 39422,18610613,    0,    0
     2, 39422,18610614,    0,    0
     2, 39422,18610615,    0,    0
     2, 39422,18610616,  119,    0
     2, 39422,18610617,    0,    0
     2, 39422,18610618,    0,    0
     2, 39422,18610619,    0,    0
     2, 39422,18610620,    0,    0
     2, 39422,18610621,    0,    0
     2, 39422,18610622,    0,    0
     2, 39422,18610623,    0,    0
     2, 39422,18610624,    0,    0
     2, 39422,18610625,    0,    0
     2, 39422,18610626,    0,    0
     2, 39422,18610627,    0,    0
     2, 39422,18610628,    0,    0
     2, 39422,18610629,    0,    0
     2, 39422,18610630,   10,    0
     2, 39422,18610701,  258,    0
     2, 39422,18610702,    0,    0
     2, 39422,18610703,  100,    0
     2, 39422,18610704,    0,    0
     2, 39422,18610705,    4,    0
     2, 39422,18610706,    0,    0
     2, 39422,18610707,    0,    0
     2, 39422,18610708,    0,    0
     2, 39422,18610709,    0,    0
     2, 39422,18610710,  120,    0
     2, 39422,18610711,    0,    0
     2, 39422,18610712,    0,    0
     2, 39422,18610713,    0,    0
     2, 39422,18610714,    0,    0
     2, 39422,18610715,  205,    0
     2, 39422,18610716,    0,    0
     2, 39422,18610717,  148,    0
     2, 39422,18610718,   21,    0
     2, 39422,18610719,   16,    0
     2, 39422,18610720,    0,    0
     2, 39422,18610721,   52,    0
     2, 39422,18610722,    0,    0
     2, 39422,18610723,  170,    0
     2, 39422,18610724,   56,    0
     2, 39422,18610725,    0,    0
     2, 39422,18610726,    0,    0
     2, 39422,18610727,   73,    0
     2, 39422,18610728,    0,    0
     2, 39422,18610729,    0,    0
     2, 39422,18610730,  571,    0
     2, 39422,18610731,    0,    0
     2, 39422,18610801,   41,    0
     2, 39422,18610802,    5,    0
     2, 39422,18610803,    0,    0
     2, 39422,18610804,   17,    0
     2, 39422,18610805,    0,    0
     2, 39422,18610806,  195,    0
     2, 39422,18610807,   10,    0
     2, 39422,18610808,    0,    0
     2, 39422,18610809,   24,    0
     2, 39422,18610810,    2,    0
     2, 39422,18610811,    0,    0
     2, 39422,18610812,    0,    0
     2, 39422,18610813,    7,    0
     2, 39422,18610814,  287,    0
     2, 39422,18610815,    0,    0
     2, 39422,18610816,    0,    0
     2, 39422,18610817,    0,    0
     2, 39422,18610818,   82,    0
     2, 39422,18610819,    0,    0
     2, 39422,18610820,   33,    0
     2, 39422,18610821,    0,    0
     2, 39422,18610822,    0,    0
     2, 39422,18610823,   21,    0
     2, 39422,18610824,  125,    0
     2, 39422,18610825,    0,    0
     2, 39422,18610826,    0,    0
     2, 39422,18610827,    6,    0
     2, 39422,18610828,    6,    0
     2, 39422,18610829,    0,    0
     2, 39422,18610830,    0,    0
     2, 39422,18610831,    0,    0
     2, 39422,18610901,   24,    0
     2, 39422,18610902,    0,    0
     2, 39422,18610903,    0,    0
     2, 39422,18610904,   80,    0
     2, 39422,18610905,    0,    0
     2, 39422,18610906,    0,    0
     2, 39422,18610907,    0,    0
     2, 39422,18610908,    8,    0
     2, 39422,18610909,    4,    0
     2, 39422,18610910,    0,    0
     2, 39422,18610911,    0,    0
     2, 39422,18610912,    0,    0
     2, 39422,18610913,    0,    0
     2, 39422,18610914,    0,    0
     2, 39422,18610915,   74,    0
